date,close,volume,delivery_qty,delivery_pct,vwap,num_trades
2026-04-05,278.7,11923889,5511845,46.23,275.3,112908
2026-04-06,277.45,14410706,7202211,49.98,273.71,136110
2026-04-07,298.1,26646510,11544759,43.33,297.19,193311
2026-04-08,297.35,17580272,10685869,60.78,296.66,148142
2026-04-09,299.35,13853270,8397302,60.62,299.74,103472
2026-04-12,292.95,13454302,6302466,46.84,291.22,128614
2026-04-14,310.45,26146547,12464716,47.67,306.33,152160
2026-04-15,307.95,14067180,8226108,58.48,309.72,120353
2026-04-16,312.1,10758881,6563674,61.01,311.0,96936
2026-04-19,316.05,14504057,7301975,50.34,313.68,94859
2026-04-20,318.05,9935289,6290267,63.31,317.93,61414
2026-04-21,314.4,7456858,4061260,54.46,315.32,63121
2026-04-22,309.8,8518111,4588639,53.87,311.06,69434
2026-04-23,308.1,10531252,5100170,48.43,304.82,68339
2026-04-26,312.65,5296412,2101431,39.68,312.02,47057
2026-04-27,307.75,14434171,9215576,63.85,308.04,122544
2026-04-28,303.9,16918034,10967938,64.83,306.45,107737
2026-04-29,300.45,13025294,7287097,55.95,299.33,78391
2026-05-03,301.7,9009471,5046843,56.02,303.16,64892
2026-05-04,298.5,12433693,6396352,51.44,297.32,94720
2026-05-05,314.05,16983058,8306014,48.91,309.01,132003
2026-05-06,307.6,17998452,7816750,43.43,308.79,128801
2026-05-07,302.75,11782486,6478166,54.98,303.5,87388
2026-05-10,294.45,10388130,5284841,50.87,296.25,86299
2026-05-11,287.85,10652991,6100959,57.27,289.4,95548
2026-05-12,297.1,12403055,5950660,47.98,294.84,128470
2026-05-13,295.0,11845204,6025777,50.87,294.96,80484
2026-05-14,284.45,14828416,7450546,50.25,286.48,119596
