date,close,volume,delivery_qty,delivery_pct,vwap,num_trades
2026-04-29,1268.3,16481853,11569446,70.2,1265.98,187325
2026-05-03,1275.1,9759479,6503810,66.64,1276.82,154772
2026-05-04,1259.7,10163714,5180971,50.98,1264.88,130933
2026-05-05,1294.2,7277673,4607227,63.31,1278.01,141600
2026-05-06,1292.7,6785048,3243567,47.8,1294.28,130460
2026-05-07,1268.3,6358595,4372727,68.77,1270.96,206694
2026-05-10,1272.3,7341360,5036092,68.6,1272.32,205329
2026-05-11,1260.1,5727828,3074780,53.68,1264.68,129417
2026-05-12,1255.7,6045406,3753509,62.09,1261.49,223414
2026-05-13,1254.6,5822618,2710540,46.55,1254.43,176507
2026-05-14,1244.8,4805485,3238004,67.38,1251.26,256382
