date,close,volume,delivery_qty,delivery_pct,vwap,num_trades
2026-03-19,2390.6,4206320,2435470,57.9,2384.64,186293
2026-03-22,2383.8,3860515,1719448,44.54,2389.12,214767
2026-03-23,2398.8,3420182,1773798,51.86,2405.63,174467
2026-03-24,2377.4,5843778,3697949,63.28,2397.29,216118
2026-03-26,2389.8,4979411,2429797,48.8,2403.64,204594
2026-03-29,2358.9,6804756,3520605,51.74,2370.92,186938
2026-03-31,2408.2,4132661,1975037,47.79,2433.7,147044
2026-04-01,2450.7,5378361,2810101,52.25,2428.65,253292
2026-04-05,2473.9,2572417,1158875,45.05,2465.46,118175
2026-04-06,2539.8,4516550,2300163,50.93,2522.72,219120
2026-04-07,2559.2,4769337,2166392,45.42,2557.13,236001
2026-04-08,2589.0,5628261,2013800,35.78,2577.84,218190
2026-04-09,2524.3,10480239,4380270,41.8,2522.67,373922
2026-04-12,2472.6,3739587,1463604,39.14,2480.4,152183
2026-04-14,2554.9,5261384,2740311,52.08,2542.02,186444
2026-04-15,2576.9,3905403,1580219,40.46,2575.26,174580
2026-04-16,2581.5,2718206,1679683,61.79,2577.98,131272
2026-04-19,2579.6,2288558,1139385,49.79,2581.08,124006
2026-04-20,2610.5,2719959,1265960,46.54,2596.45,126132
2026-04-21,2538.5,5232045,2856832,54.6,2543.73,234440
2026-04-22,2521.8,2509050,1171845,46.7,2538.03,116013
2026-04-23,2396.9,5107719,2843963,55.68,2426.09,300607
2026-04-26,2447.6,5853425,4094096,69.94,2439.56,226406
2026-04-27,2444.7,4508363,2766449,61.36,2452.87,202414
2026-04-28,2474.7,2835961,1545412,54.49,2473.75,145414
2026-04-29,2473.9,3970446,1866712,47.02,2470.47,175405
2026-05-03,2431.3,2632358,1361452,51.72,2444.12,145629
2026-05-04,2427.3,3385720,1321644,39.04,2432.41,134489
2026-05-05,2435.4,3147628,1632690,51.87,2433.81,130239
2026-05-06,2401.4,5829594,3669201,62.94,2408.44,167098
2026-05-07,2394.4,3792199,2153814,56.8,2387.75,184241
2026-05-10,2392.9,1975188,938571,47.52,2397.63,116550
2026-05-11,2300.3,6347884,3108189,48.96,2302.3,358785
2026-05-12,2272.8,3171843,1557378,49.1,2285.14,169055
2026-05-13,2246.0,5633313,2256075,40.05,2236.83,241132
2026-05-14,2264.0,3410637,1487406,43.61,2280.06,135890
